Out_Date,Out_Day,Out_Weekday,Out_Month,out_Year,Out_Time,Out_Cities,Out_Airline,Return_Date,Return_Day,Return_Weekday,Return_Month,Return_Year,Return_Time,Return_Cities,Return_Airline,Out_Travel_Time,Return_Travel_Time,Out_Journey_Type,Return_Journey_Type,Out_Stop_Cities,Return_Stop_Cities,Price,timestamp,sort
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,21:15–08:15,+1 BBI,IndiGo,1h 50m,11h 00m,direct,1 stop,0,0,9415,20211228-1358,Best
2/1/2021,02,Saturday,January,2021,12:50–21:10,BLR Bengaluru,AirAsia India,2/3/2021,02,Tuesday,March,2021,17:00–20:45,BBI Bhubaneswar,IndiGo,8h 20m,3h 45m,1 stop,1 stop,PNQ,PNQ,9416,20211228-1358,Best
2/1/2021,02,Saturday,January,2021,12:50–21:10,BLR Bengaluru,AirAsia India,2/3/2021,02,Tuesday,March,2021,08:40–13:20,BBI Bhubaneswar,IndiGo,8h 20m,4h 40m,1 stop,1 stop,PNQ,PNQ,9416,20211228-1358,Best
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,11:40–13:50,BBI Bhubaneswar,IndiGo,1h 50m,2h 10m,direct,direct,0,0,10059,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,21:50–23:55,BBI Bhubaneswar,AirAsia India,1h 50m,2h 05m,direct,direct,0,0,9937,20211228-1355,Cheap
3/1/2021,03,Sunday,January,2021,23:00–05:15,+1 BLR,IndiGo,3/3/2021,03,Wednesday,March,2021,21:50–23:55,BBI Bhubaneswar,AirAsia India,6h 15m,2h 05m,1 stop,direct,PNQ,PNQ,9376,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,09:05–11:15,BBI Bhubaneswar,AirAsia India,1h 50m,2h 10m,direct,direct,0,0,9937,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,11:40–13:50,BBI Bhubaneswar,IndiGo,1h 50m,2h 10m,direct,direct,0,0,9938,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,17:30–19:40,BBI Bhubaneswar,IndiGo,1h 50m,2h 10m,direct,direct,0,0,9938,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,05:55–08:20,BBI Bhubaneswar,IndiGo,1h 50m,2h 25m,direct,direct,0,0,9938,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,14:55–17:00,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,17:30–19:40,BBI Bhubaneswar,IndiGo,2h 05m,2h 10m,direct,direct,0,0,10059,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,14:55–17:00,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,11:40–13:50,BBI Bhubaneswar,IndiGo,2h 05m,2h 10m,direct,direct,0,0,10059,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,14:55–17:00,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,05:55–08:20,BBI Bhubaneswar,IndiGo,2h 05m,2h 25m,direct,direct,0,0,10059,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,08:45–11:10,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,17:30–19:40,BBI Bhubaneswar,IndiGo,2h 25m,2h 10m,direct,direct,0,0,10059,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,08:45–11:10,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,11:40–13:50,BBI Bhubaneswar,IndiGo,2h 25m,2h 10m,direct,direct,0,0,10059,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,08:45–11:10,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,05:55–08:20,BBI Bhubaneswar,IndiGo,2h 25m,2h 25m,direct,direct,0,0,10059,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,14:55–17:00,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,21:50–23:55,BBI Bhubaneswar,AirAsia India,2h 05m,2h 05m,direct,direct,0,0,10147,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,14:55–17:00,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,09:05–11:15,BBI Bhubaneswar,AirAsia India,2h 05m,2h 10m,direct,direct,0,0,10147,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,15:40–17:40,BLR Bengaluru,AirAsia India,2/3/2021,02,Tuesday,March,2021,11:40–13:50,BBI Bhubaneswar,IndiGo,2h 00m,2h 10m,direct,direct,0,0,10478,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,15:40–17:40,BLR Bengaluru,AirAsia India,2/3/2021,02,Tuesday,March,2021,17:30–19:40,BBI Bhubaneswar,IndiGo,2h 00m,2h 10m,direct,direct,0,0,10478,20211228-1355,Cheap
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,11:40–13:50,BBI Bhubaneswar,IndiGo,1h 50m,2h 10m,direct,direct,0,0,10059,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,21:50–23:55,BBI Bhubaneswar,AirAsia India,1h 50m,2h 05m,direct,direct,0,0,9937,20211228-1401,fast
3/1/2021,03,Sunday,January,2021,23:00–05:15,+1 BLR,IndiGo,3/3/2021,03,Wednesday,March,2021,21:50–23:55,BBI Bhubaneswar,AirAsia India,6h 15m,2h 05m,1 stop,direct,PNQ,PNQ,9376,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,09:05–11:15,BBI Bhubaneswar,AirAsia India,1h 50m,2h 10m,direct,direct,0,0,9937,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,11:40–13:50,BBI Bhubaneswar,IndiGo,1h 50m,2h 10m,direct,direct,0,0,9938,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,17:30–19:40,BBI Bhubaneswar,IndiGo,1h 50m,2h 10m,direct,direct,0,0,9938,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,21:40–23:30,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,05:55–08:20,BBI Bhubaneswar,IndiGo,1h 50m,2h 25m,direct,direct,0,0,9938,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,14:55–17:00,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,17:30–19:40,BBI Bhubaneswar,IndiGo,2h 05m,2h 10m,direct,direct,0,0,10059,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,14:55–17:00,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,11:40–13:50,BBI Bhubaneswar,IndiGo,2h 05m,2h 10m,direct,direct,0,0,10059,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,14:55–17:00,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,05:55–08:20,BBI Bhubaneswar,IndiGo,2h 05m,2h 25m,direct,direct,0,0,10059,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,08:45–11:10,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,17:30–19:40,BBI Bhubaneswar,IndiGo,2h 25m,2h 10m,direct,direct,0,0,10059,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,08:45–11:10,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,11:40–13:50,BBI Bhubaneswar,IndiGo,2h 25m,2h 10m,direct,direct,0,0,10059,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,08:45–11:10,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,05:55–08:20,BBI Bhubaneswar,IndiGo,2h 25m,2h 25m,direct,direct,0,0,10059,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,14:55–17:00,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,21:50–23:55,BBI Bhubaneswar,AirAsia India,2h 05m,2h 05m,direct,direct,0,0,10147,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,14:55–17:00,BLR Bengaluru,IndiGo,2/3/2021,02,Tuesday,March,2021,09:05–11:15,BBI Bhubaneswar,AirAsia India,2h 05m,2h 10m,direct,direct,0,0,10147,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,15:40–17:40,BLR Bengaluru,AirAsia India,2/3/2021,02,Tuesday,March,2021,11:40–13:50,BBI Bhubaneswar,IndiGo,2h 00m,2h 10m,direct,direct,0,0,10478,20211228-1401,fast
2/1/2021,02,Saturday,January,2021,15:40–17:40,BLR Bengaluru,AirAsia India,2/3/2021,02,Tuesday,March,2021,17:30–19:40,BBI Bhubaneswar,IndiGo,2h 00m,2h 10m,direct,direct,0,0,10478,20211228-1401,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,02:00–04:15,PNQ Lohegaon,IndiGo,2h 05m,2h 15m,direct,direct,0,0,7007,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,23:55–03:05,+1 PNQ,IndiGo,2h 05m,3h 10m,direct,direct,0,0,7007,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,06:35–09:00,PNQ Lohegaon,SpiceJet,2h 05m,2h 25m,direct,direct,0,0,7011,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,01:30–03:35,PNQ Lohegaon,AirAsia India,2h 05m,2h 05m,direct,direct,0,0,7023,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,05:00–09:00,PNQ Lohegaon,IndiGo,2h 05m,4h 00m,direct,1 stop,0,0,7150,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,04:15–09:15,PNQ Lohegaon,IndiGo,2h 05m,5h 00m,direct,1 stop,0,0,7150,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,06:20–11:55,PNQ Lohegaon,IndiGo,2h 05m,5h 35m,direct,1 stop,0,0,7150,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,23:35–07:15,+1 PNQ,IndiGo,2h 05m,7h 40m,direct,1 stop,0,0,7150,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,00:45–08:35,PNQ Lohegaon,IndiGo,2h 05m,7h 50m,direct,1 stop,0,0,7150,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,01:00–09:15,PNQ Lohegaon,IndiGo,2h 05m,8h 15m,direct,1 stop,0,0,7150,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,23:35–09:15,+1 PNQ,IndiGo,2h 05m,9h 40m,direct,1 stop,0,0,7150,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,06:20–16:10,PNQ Lohegaon,IndiGo,2h 05m,9h 50m,direct,1 stop,0,0,7150,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,04:15–14:10,PNQ Lohegaon,IndiGo,2h 05m,9h 55m,direct,1 stop,0,0,7150,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,02:35–12:55,PNQ Lohegaon,IndiGo,2h 05m,10h 20m,direct,1 stop,0,0,7150,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,20:55–22:55,PNQ Lohegaon,GoFirst,2h 05m,2h 00m,direct,direct,0,0,7157,20211227-1902,Best
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,02:00–04:15,PNQ Lohegaon,IndiGo,2h 05m,2h 15m,direct,direct,0,0,7007,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,06:35–09:00,PNQ Lohegaon,SpiceJet,2h 05m,2h 25m,direct,direct,0,0,7011,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,01:30–03:35,PNQ Lohegaon,AirAsia India,2h 05m,2h 05m,direct,direct,0,0,7023,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,20:55–22:55,PNQ Lohegaon,GoFirst,2h 05m,2h 00m,direct,direct,0,0,7157,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,22:25–00:30,+1 PNQ,GoFirst,2h 05m,2h 05m,direct,direct,0,0,7157,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,19:10–21:30,PNQ Lohegaon,GoFirst,2h 05m,2h 20m,direct,direct,0,0,7157,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,20:30–22:40,PNQ Lohegaon,IndiGo,2h 05m,2h 10m,direct,direct,0,0,7283,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,04:55–07:10,PNQ Lohegaon,IndiGo,2h 05m,2h 15m,direct,direct,0,0,7283,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,07:30–09:45,PNQ Lohegaon,IndiGo,2h 05m,2h 15m,direct,direct,0,0,7283,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,10:50–13:10,PNQ Lohegaon,GoFirst,2h 05m,2h 20m,direct,direct,0,0,7290,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,17:55–20:10,PNQ Lohegaon,AirAsia India,2h 05m,2h 15m,direct,direct,0,0,7299,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,05:55–08:05,PNQ Lohegaon,Vistara,2h 05m,2h 10m,direct,direct,0,0,7440,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,20:20–22:30,PNQ Lohegaon,Vistara,2h 05m,2h 10m,direct,direct,0,0,7440,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,23:55–03:05,+1 PNQ,IndiGo,2h 05m,3h 10m,direct,direct,0,0,7007,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,10:55–13:10,PNQ Lohegaon,IndiGo,2h 05m,2h 15m,direct,direct,0,0,7599,20211227-1859,Cheap
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,02:00–04:15,PNQ Lohegaon,IndiGo,2h 05m,2h 15m,direct,direct,0,0,7007,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,06:35–09:00,PNQ Lohegaon,SpiceJet,2h 05m,2h 25m,direct,direct,0,0,7011,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,01:30–03:35,PNQ Lohegaon,AirAsia India,2h 05m,2h 05m,direct,direct,0,0,7023,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,20:55–22:55,PNQ Lohegaon,GoFirst,2h 05m,2h 00m,direct,direct,0,0,7157,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,22:25–00:30,+1 PNQ,GoFirst,2h 05m,2h 05m,direct,direct,0,0,7157,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,19:10–21:30,PNQ Lohegaon,GoFirst,2h 05m,2h 20m,direct,direct,0,0,7157,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,20:30–22:40,PNQ Lohegaon,IndiGo,2h 05m,2h 10m,direct,direct,0,0,7283,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,04:55–07:10,PNQ Lohegaon,IndiGo,2h 05m,2h 15m,direct,direct,0,0,7283,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,07:30–09:45,PNQ Lohegaon,IndiGo,2h 05m,2h 15m,direct,direct,0,0,7283,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,10:50–13:10,PNQ Lohegaon,GoFirst,2h 05m,2h 20m,direct,direct,0,0,7290,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,17:55–20:10,PNQ Lohegaon,AirAsia India,2h 05m,2h 15m,direct,direct,0,0,7299,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,05:55–08:05,PNQ Lohegaon,Vistara,2h 05m,2h 10m,direct,direct,0,0,7440,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,20:20–22:30,PNQ Lohegaon,Vistara,2h 05m,2h 10m,direct,direct,0,0,7440,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,23:55–03:05,+1 PNQ,IndiGo,2h 05m,3h 10m,direct,direct,0,0,7007,20211227-1905,fast
31/12/2021,31,Friday,December,2021,04:50–06:55,DEL Indira,IndiGo,12/3/2021,12,Friday,March,2021,10:55–13:10,PNQ Lohegaon,IndiGo,2h 05m,2h 15m,direct,direct,0,0,7599,20211227-1905,fast
30/12/2021,30,Thursday,December,2021,23:55–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,06:50–12:50,CCU Netaji,IndiGo,8h 15m,6h 00m,1 stop,1 stop,DEL,DEL,9725,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,22:25–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,06:50–12:50,CCU Netaji,IndiGo,9h 45m,6h 00m,1 stop,1 stop,DEL,DEL,9725,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,23:55–10:50,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,06:50–12:50,CCU Netaji,IndiGo,10h 55m,6h 00m,1 stop,1 stop,DEL,DEL,9725,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,23:55–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,07:30–15:00,CCU Netaji,IndiGo,8h 15m,7h 30m,1 stop,1 stop,DEL,DEL,9785,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,22:25–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,07:30–15:00,CCU Netaji,IndiGo,9h 45m,7h 30m,1 stop,1 stop,DEL,DEL,9785,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,23:55–10:50,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,07:30–15:00,CCU Netaji,IndiGo,10h 55m,7h 30m,1 stop,1 stop,DEL,DEL,9785,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,23:55–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,08:55–19:55,CCU Netaji,IndiGo,8h 15m,11h 00m,1 stop,1 stop,DEL,DEL,9785,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,23:55–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,04:00–15:00,CCU Netaji,IndiGo,8h 15m,11h 00m,1 stop,1 stop,DEL,DEL,9785,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,22:25–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,08:55–19:55,CCU Netaji,IndiGo,9h 45m,11h 00m,1 stop,1 stop,DEL,DEL,9785,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,22:25–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,04:00–15:00,CCU Netaji,IndiGo,9h 45m,11h 00m,1 stop,1 stop,DEL,DEL,9785,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,23:55–10:50,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,04:00–15:00,CCU Netaji,IndiGo,10h 55m,11h 00m,1 stop,1 stop,DEL,DEL,9785,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,23:55–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,04:00–10:05,CCU Netaji,IndiGo,8h 15m,6h 05m,1 stop,1 stop,DEL,DEL,9837,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,22:25–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,04:00–10:05,CCU Netaji,IndiGo,9h 45m,6h 05m,1 stop,1 stop,DEL,DEL,9837,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,23:55–10:50,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,04:00–10:05,CCU Netaji,IndiGo,10h 55m,6h 05m,1 stop,1 stop,DEL,DEL,9837,20211228-1410,Best
30/12/2021,30,Thursday,December,2021,23:55–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,15:40–22:35,CCU Netaji,IndiGo,8h 15m,6h 55m,1 stop,1 stop,DEL,DEL,9995,20211228-1410,Best
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,11/2/2021,11,Thursday,February,2021,06:50–12:50,CCU Netaji,IndiGo,1h 40m,6h 00m,direct,1 stop,0,0,11168,20211228-1408,Cheap
30/12/2021,30,Thursday,December,2021,23:55–08:10,+1 NAG,IndiGo,12/2/2021,12,Friday,February,2021,06:50–12:50,CCU Netaji,IndiGo,8h 15m,6h 00m,1 stop,1 stop,DEL,DEL,9725,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,12/2/2021,12,Friday,February,2021,06:50–12:50,CCU Netaji,IndiGo,1h 40m,6h 00m,direct,1 stop,0,0,11168,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,11/2/2021,11,Thursday,February,2021,07:30–15:00,CCU Netaji,IndiGo,1h 40m,7h 30m,direct,1 stop,0,0,11288,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,12/2/2021,12,Friday,February,2021,07:30–15:00,CCU Netaji,IndiGo,1h 40m,7h 30m,direct,1 stop,0,0,11288,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,12/2/2021,12,Friday,February,2021,04:00–10:05,CCU Netaji,IndiGo,1h 40m,6h 05m,direct,1 stop,0,0,11343,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,12/2/2021,12,Friday,February,2021,15:40–22:35,CCU Netaji,IndiGo,1h 40m,6h 55m,direct,1 stop,0,0,11509,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,13/2/2021,13,Saturday,February,2021,06:50–12:50,CCU Netaji,IndiGo,1h 40m,6h 00m,direct,1 stop,0,0,11555,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,13/2/2021,13,Saturday,February,2021,04:00–10:05,CCU Netaji,IndiGo,1h 40m,6h 05m,direct,1 stop,0,0,11842,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,11/2/2021,11,Thursday,February,2021,04:00–10:05,CCU Netaji,IndiGo,1h 40m,6h 05m,direct,1 stop,0,0,11842,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,11/2/2021,11,Thursday,February,2021,10:10–19:55,CCU Netaji,IndiGo,1h 40m,9h 45m,direct,1 stop,0,0,11288,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,13/2/2021,13,Saturday,February,2021,08:55–19:55,CCU Netaji,IndiGo,1h 40m,11h 00m,direct,1 stop,0,0,11288,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,13/2/2021,13,Saturday,February,2021,04:00–15:00,CCU Netaji,IndiGo,1h 40m,11h 00m,direct,1 stop,0,0,11288,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,11/2/2021,11,Thursday,February,2021,04:00–15:00,CCU Netaji,IndiGo,1h 40m,11h 00m,direct,1 stop,0,0,11288,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,11/2/2021,11,Thursday,February,2021,08:55–19:55,CCU Netaji,IndiGo,1h 40m,11h 00m,direct,1 stop,0,0,11288,20211228-1408,Cheap
31/12/2021,31,Friday,December,2021,20:50–22:30,NAG Dr.,IndiGo,12/2/2021,12,Friday,February,2021,04:00–15:00,CCU Netaji,IndiGo,1h 40m,11h 00m,direct,1 stop,0,0,11288,20211228-1408,Cheap
